cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
22073717,398,ENG - Local Roads and Streets,4,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1572032881
22073717,395,ENG - Small Commercial Buildings,0,395,ENG - Small Commercial Buildings,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572032882
22073717,430,ENG - Sewage Lagoons,1,428,"Wet, Ground Water Near the Surface (105 - 150cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572032883
22073717,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",3,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.983,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572032884
22073717,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572032885
22073717,395,ENG - Small Commercial Buildings,1,343,"Wet, Ground Water Near the Surface (45 -75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572032886
22073717,430,ENG - Sewage Lagoons,2,424,"Seepage 30 - 150cm (12-60"")",1,0,No seepage,0.5,Seepage,0.5,Seepage,0.68,Seepage,0,0,0,1572032887
22073717,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",4,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1572032888
22073717,57992,Farm and Garden Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572032889
22073717,395,ENG - Small Commercial Buildings,2,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1572032890
22073717,430,ENG - Sewage Lagoons,3,422,Sloping < 2 to > 7%,1,0,No slope limitation,0.08,Slope,0.08,Slope,0.68,Slope,0,0,0,1572032891
22073717,70150,"ENG - Ground-based Solar Arrays, Soil-based Anchor Systems",5,53404,Steel Corrosion,1,0.75,Steel corrosion,0.75,Steel corrosion,0.75,Steel corrosion,0.75,Steel corrosion,0,0,0,1572032892
22073717,57992,Farm and Garden Composting Facility - Surface,2,57993,Depth to Saturation (50-100cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572032893
22073717,70153,ENG - Unlined Retention Systems,0,70153,ENG - Unlined Retention Systems,0,0.667,Somewhat limited,0.667,Somewhat limited,0.667,Somewhat limited,0.667,Somewhat limited,0,0,0,1572032894
22073717,70152,ENG - Shallow Infiltration Systems,0,70152,ENG - Shallow Infiltration Systems,0,1,Severely limited,1,Severely limited,1,Severely limited,1,Severely limited,0,0,0,1572032895
22073717,208,ENG - Septic Tank Absorption Fields,0,208,ENG - Septic Tank Absorption Fields,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572032896
22073717,57992,Farm and Garden Composting Facility - Surface,3,20488,Temperature,1,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0.075,Extreme soil temperatures,0,0,0,1572032897
22073717,70153,ENG - Unlined Retention Systems,1,33410,SWM - Retention System Installation Water Table Depth,1,0.667,Wetness interferes with installation,0.667,Wetness interferes with installation,0.667,Wetness interferes with installation,0.667,Wetness interferes with installation,0,0,0,1572032898
22073717,70152,ENG - Shallow Infiltration Systems,1,26849,SWM - Shallow Infiltration System Water Table Depth 100-150c,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572032899
22073717,208,ENG - Septic Tank Absorption Fields,1,231,"Wet, Ground Water Near the Surface (120 - 180cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572032900
22073717,57992,Farm and Garden Composting Facility - Surface,4,20487,Precipitation,1,0.046,Low precipitation,0.066,Low precipitation,0.066,Low precipitation,0.079,Low precipitation,0,0,0,1572032901
22073717,70153,ENG - Unlined Retention Systems,2,26956,SWM - Vegetation Establishment Difficulty,1,0.052,Vegetation establishment,0.052,Vegetation establishment,0.052,Vegetation establishment,0.1,Vegetation establishment,0,0,0,1572032902
22073717,70152,ENG - Shallow Infiltration Systems,2,26858,SWM - Shallow Infiltration System Ksat 90-150cm,1,0.29,Water movement,0.454,Water movement,0.454,Water movement,1,Water movement,0,0,0,1572032903
22073717,208,ENG - Septic Tank Absorption Fields,2,233,"Percolation 60 - 180cm (24-72"")",1,0.318,Slow water movement,1,Slow water movement,1,Slow water movement,1,Slow water movement,0,0,0,1572032904
22073717,70142,FOR - Drought Vulnerable Soils,0,70142,FOR - Drought Vulnerable Soils,0,0,Slightly drought vulnerable,0,Slightly drought vulnerable,0,Slightly drought vulnerable,0.216,Somewhat drought vulnerable,0,0,0,1572032905
22073717,670,FOR - Hand Planting Suitability,0,670,FOR - Hand Planting Suitability,0,0,Well suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0,0,0,1572032906
22073717,70152,ENG - Shallow Infiltration Systems,3,26956,SWM - Vegetation Establishment Difficulty,1,0.052,Vegetation establishment,0.052,Vegetation establishment,0.052,Vegetation establishment,0.1,Vegetation establishment,0,0,0,1572032907
22073717,23656,ENG - Unpaved Local Roads and Streets,0,23656,ENG - Unpaved Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572032908
22073717,70142,FOR - Drought Vulnerable Soils,1,70145,"Perudic Climate, Drought",1,1,Not perudic,1,Not perudic,1,Not perudic,1,Not perudic,0,0,0,1572032909
22073717,670,FOR - Hand Planting Suitability,1,25121,"Stickiness Limitation (4), Revised",1,0,Stickiness,0.5,Stickiness; high plasticity index,0.5,Stickiness; high plasticity index,0.5,Stickiness; high plasticity index,0,0,0,1572032910
22073717,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,351,FOR - Construction Limitations for Haul Roads/Log Landings,0,0.5,Moderate,0.5,Moderate,0.5,Moderate,0.5,Moderate,1,1,0,1572032911
22073717,23656,ENG - Unpaved Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572032912
22073717,70142,FOR - Drought Vulnerable Soils,2,70140,Precipitation Deficit,1,0.223,Somewhat dry climate,0.223,Somewhat dry climate,0.223,Somewhat dry climate,0.223,Somewhat dry climate,0,0,0,1572032913
22073717,63742,FOR - Mechanical Planting Suitability,0,63742,FOR - Mechanical Planting Suitability,0,0,Well suited,0,Well suited,0,Well suited,0.358,Moderately suited,0,0,0,1572032914
22073717,351,FOR - Construction Limitations for Haul Roads/Log Landings,1,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1572032915
22073717,23656,ENG - Unpaved Local Roads and Streets,2,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572032916
22073717,70142,FOR - Drought Vulnerable Soils,3,70143,"Water Gathering Surface, Drought",1,0.067,Somewhat water gathering,0.067,Somewhat water gathering,0.067,Somewhat water gathering,0.067,Somewhat water gathering,0,0,0,1572032917
22073717,63744,FOR - Mechanical Site Preparation (Surface),0,63744,FOR - Mechanical Site Preparation (Surface),0,0,Well suited,0,Well suited,0,Well suited,0,Well suited,0,0,0,1572032918
22073717,351,FOR - Construction Limitations for Haul Roads/Log Landings,2,490,Wetness Limitation (3),1,0,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1572032919
22073717,23656,ENG - Unpaved Local Roads and Streets,3,400,"Strength (AASHTO Group Index Thickest Layer 10 to 40"")",1,0.983,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572032920
22073717,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1572032921
22073717,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),0,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),0,0.65,Fair,0.65,Fair,0.65,Fair,0.65,Fair,0,0,0,1572032922
22073717,351,FOR - Construction Limitations for Haul Roads/Log Landings,3,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572032923
22073717,23656,ENG - Unpaved Local Roads and Streets,4,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0.989,Shrink-swell,0,0,0,1572032924
22073717,348,FOR - Log Landing Suitability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1572032925
22073717,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),1,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,0.65,Slippery,0.65,Slippery,0.65,Slippery,0.65,Slippery,0,0,0,1572032926
22073717,63743,FOR - Mechanical Site Preparation (Deep),0,63743,FOR - Mechanical Site Preparation (Deep),0,0,Well suited,1,Unsuited,1,Unsuited,1,Unsuited,0,0,0,1572032927
22073717,23656,ENG - Unpaved Local Roads and Streets,5,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572032928
22073717,348,FOR - Log Landing Suitability,2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572032929
22073717,25195,MIL - Trafficability Veh. Type 1 1-pass wet season (DOD),2,25689,"MIL - Stickiness Veh. 1,2 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572032930
22073717,63743,FOR - Mechanical Site Preparation (Deep),1,61458,Wetness Limitation (5) (Updated),1,0,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572032931
22073717,559,FOR - Harvest Equipment Operability,0,559,FOR - Harvest Equipment Operability,0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1572032932
22073717,10458,FOR - Potential Fire Damage Hazard,0,10458,FOR - Potential Fire Damage Hazard,0,0,Low,0,Low,0,Low,0,Low,0,0,0,1572032933
22073717,238,AWM - Rapid Infiltration Disposal of Wastewater,2,290,"Wet, Ground Water Within 180 cm of the Surface",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572032934
22073717,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1572032935
22073717,559,FOR - Harvest Equipment Operability,1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1572032936
22073717,297,FOR - Road Suitability (Natural Surface),0,297,FOR - Road Suitability (Natural Surface),0,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,0.5,Moderately suited,1,1,0,1572032937
22073717,254,AWM - Slow Rate Process Treatment of Wastewater,0,254,AWM - Slow Rate Process Treatment of Wastewater,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572032938
22073717,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),1,63707,Surface Water Erosion Hazard with R,1,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,0,0,0,1572032939
22073717,559,FOR - Harvest Equipment Operability,2,490,Wetness Limitation (3),1,0,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1572032940
22073717,297,FOR - Road Suitability (Natural Surface),1,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1572032941
22073717,254,AWM - Slow Rate Process Treatment of Wastewater,1,200,"Wet, Ground Water Near the Surface (60 - 120cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572032942
22073717,330,FOR - Potential Erosion Hazard (Road/Trail),0,330,FOR - Potential Erosion Hazard (Road/Trail),0,0,Slight,0.5,Moderate,0.5,Moderate,0.5,Moderate,0,0,0,1572032943
22073717,559,FOR - Harvest Equipment Operability,3,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572032944
22073717,297,FOR - Road Suitability (Natural Surface),2,23660,Dust PM10 and PM2.5 Generation,1,0.038,Dusty,0.038,Dusty,0.038,Dusty,0.038,Dusty,0,0,0,1572032945
22073717,254,AWM - Slow Rate Process Treatment of Wastewater,2,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.152,Slow water movement,0.152,Slow water movement,0.944,Slow water movement,0,0,0,1572032946
22073717,330,FOR - Potential Erosion Hazard (Road/Trail),1,363,Slope/Erodibility Limitation (2),1,0,Slope/erodibility,0.5,Slope/erodibility,0.5,Slope/erodibility,0.5,Slope/erodibility,0,0,0,1572032947
22073717,63746,FOR - Windthrow Hazard,0,63746,FOR - Windthrow Hazard,0,0.039,Moderate,0.039,Moderate,0.039,Moderate,0.039,Moderate,1,1,0,1572032948
22073717,281,FOR - Soil Rutting Hazard,0,281,FOR - Soil Rutting Hazard,0,1,Severe,1,Severe,1,Severe,1,Severe,0,1,0,1572032949
22073717,254,AWM - Slow Rate Process Treatment of Wastewater,3,236,Surface Reaction (pH 5 to 6.5),1,0,No acidity limitation,0.075,Too acid,0.075,Too acid,0.989,Too acid,0,0,0,1572032950
22073717,10599,FOR - Potential Seedling Mortality,0,10599,FOR - Potential Seedling Mortality,0,0,Low,0.5,Moderate,0.5,Moderate,0.5,Moderate,0,1,0,1572032951
22073717,63746,FOR - Windthrow Hazard,1,63738,Windthrow Hillslope Rating,1,1,Hillslope position,1,Hillslope position,1,Hillslope position,1,Hillslope position,0,0,0,1572032952
22073717,281,FOR - Soil Rutting Hazard,1,640,Strength Limitation (3),1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,1,0,1572032953
22073717,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1572032954
22073717,10599,FOR - Potential Seedling Mortality,1,10536,Wetness Limitation (7),1,0,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,1,0,1572032955
22073717,63746,FOR - Windthrow Hazard,2,61448,Windthrow Water Table (Updated),1,0.039,Water table depth,0.039,Water table depth,0.039,Water table depth,0.039,Water table depth,0,0,0,1572032956
22073717,54580,Fragile Soil Index,0,54580,Fragile Soil Index,0,0.235,Moderately fragile,0.238,Moderately fragile,0.238,Moderately fragile,0.242,Moderately fragile,0,0,0,1572032957
22073717,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572032958
22073717,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),0,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),0,0.65,Fair,0.65,Fair,0.65,Fair,0.65,Fair,0,0,0,1572032959
22073717,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),0,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,Poorly suited,0,0,0,1572032960
22073717,54580,Fragile Soil Index,1,54581,Vegetative Cover,1,0.92,Low vegetative cover,0.92,Low vegetative cover,0.92,Low vegetative cover,0.92,Low vegetative cover,0,0,0,1572032961
22073717,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1572032962
22073717,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),1,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,0.65,Slippery,0.65,Slippery,0.65,Slippery,0.65,Slippery,0,0,0,1572032963
22073717,58534,FOR (USFS) - Road Construction/Maintenance (Natural Surface),1,56158,"USFS Region 4, Native Surface Roads - Slope and AASHTO GI",1,0,Soil strength,0,Soil strength,0,Soil strength,0,Soil strength,0,0,0,1572032964
22073717,54580,Fragile Soil Index,2,54639,Structure Index of Surface,1,0.25,Well structured,0.25,Well structured,0.25,Well structured,0.25,Well structured,0,0,0,1572032965
22073717,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,63039,Ground Water Within 91 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572032966
22073717,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),2,25689,"MIL - Stickiness Veh. 1,2 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572032967
22073717,205,AWM - Manure and Food Processing Waste,2,10270,Intake Rate,1,0.5,Leaching,0.5,Leaching,0.5,Leaching,0.5,Leaching,0,0,0,1572032968
22073717,54580,Fragile Soil Index,3,54579,Organic Matter in surface Layer,1,0.192,Moderate organic matter,0.192,Moderate organic matter,0.192,Moderate organic matter,0.192,Moderate organic matter,0,0,0,1572032969
22073717,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0.001,Low bioaccumulation potential,0,0,0,1572032970
22073717,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),3,25661,"MIL - Soil Strength Veh-1, VCI-50 wet season, Revised",1,0.98,Low strength,0.98,Low strength,0.98,Low strength,0.98,Low strength,0,0,0,1572032971
22073717,205,AWM - Manure and Food Processing Waste,3,10265,Percolation < 2 um/sec to 60 Inches,1,0,Ksat not restrictive,0.296,Slow water movement,0.296,Slow water movement,1,Slow water movement,0,0,0,1572032972
22073717,54580,Fragile Soil Index,4,54638,Slope full range,1,0.036,Nearly level,0.05,Nearly level,0.05,Nearly level,0.069,Gently sloping,0,0,0,1572032973
22073717,20799,DHS - Potential for Radioactive Bioaccumulation,1,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,0,0,1572032974
22073717,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),4,34614,MIL - Slope Military Vehicle Type 1 & 2,1,0.995,Slope,0.998,Slope,0.998,Slope,0.999,Slope,0,0,0,1572032975
22073717,205,AWM - Manure and Food Processing Waste,4,227,Surface Reaction (pH 3.5 to 6.5),1,0,No acidity limitation,0.019,Too acid,0.019,Too acid,0.432,Too acid,0,0,0,1572032976
22073717,883,"GRL - Fencing, Post Depth =<36 inches",0,883,"GRL - Fencing, Post Depth =<36 inches",0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,1,1,0,1572032977
22073717,20799,DHS - Potential for Radioactive Bioaccumulation,2,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0.001,Gains bioavailable material,0,0,0,1572032978
